taxonKey;scientificName;acceptedTaxonKey;acceptedScientificName;numberOfOccurrences;taxonRank;taxonomicStatus;kingdom;kingdomKey;phylum;phylumKey;class;classKey;order;orderKey;family;familyKey;genus;genusKey;species;speciesKey;iucnRedListCategory
2474482;Rallina tricolor G.R.Gray, 1858;2474482;Rallina tricolor G.R.Gray, 1858;2048;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Gruiformes;1493;Rallidae;9342;Rallina;2474454;Rallina tricolor;2474482;LC
2477968;Dendrocopos major (Linnaeus, 1758);2477968;Dendrocopos major (Linnaeus, 1758);724647;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Picidae;9333;Dendrocopos;2477899;Dendrocopos major;2477968;LC
2478102;Melanerpes chrysogenys (Vigors, 1839);2478102;Melanerpes chrysogenys (Vigors, 1839);45341;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Picidae;9333;Melanerpes;2478067;Melanerpes chrysogenys;2478102;LC
2478790;Buccanodon duchaillui (Cassin, 1855);2478790;Buccanodon duchaillui (Cassin, 1855);5195;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Lybiidae;4849497;Buccanodon;2478789;Buccanodon duchaillui;2478790;LC
2480649;Gypaetus barbatus (Linnaeus, 1758);2480649;Gypaetus barbatus (Linnaeus, 1758);26855;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Gypaetus;2480648;Gypaetus barbatus;2480649;NT
2481003;Falco novaeseelandiae J.F.Gmelin, 1788;2481003;Falco novaeseelandiae J.F.Gmelin, 1788;21036;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Falconiformes;7191407;Falconidae;5240;Falco;2480996;Falco novaeseelandiae;2481003;LC
2481030;Falco newtoni (Gurney Sr, 1863);2481030;Falco newtoni (Gurney Sr, 1863);6064;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Falconiformes;7191407;Falconidae;5240;Falco;2480996;Falco newtoni;2481030;LC
2484655;Arachnothera clarae W.Blasius, 1890;2484655;Arachnothera clarae W.Blasius, 1890;726;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Nectariniidae;5259;Arachnothera;2484649;Arachnothera clarae;2484655;LC
2487919;Baeolophus atricristatus (Cassin, 1850);2487919;Baeolophus atricristatus (Cassin, 1850);461226;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Paridae;9327;Baeolophus;2487886;Baeolophus atricristatus;2487919;LC
2488735;Chlorospingus semifuscus P.L.Sclater & Salvin, 1873;2488735;Chlorospingus semifuscus P.L.Sclater & Salvin, 1873;20036;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Passerellidae;9410667;Chlorospingus;2488700;Chlorospingus semifuscus;2488735;LC
2490555;Myrmothera simplex (Salvin & Godman, 1884);2490555;Myrmothera simplex (Salvin & Godman, 1884);342;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Grallariidae;6101110;Myrmothera;2490553;Myrmothera simplex;2490555;LC
2490648;Spizocorys sclateri (Shelley, 1902);2490648;Spizocorys sclateri (Shelley, 1902);183;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Alaudidae;7211;Spizocorys;2490644;Spizocorys sclateri;2490648;NT
2493970;Dicrurus macrocercus Vieillot, 1817;2493970;Dicrurus macrocercus Vieillot, 1817;937408;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Dicruridae;9310;Dicrurus;2493960;Dicrurus macrocercus;2493970;LC
2494975;Melanotis caerulescens (Swainson, 1827);2494975;Melanotis caerulescens (Swainson, 1827);38880;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Mimidae;9321;Melanotis;2494974;Melanotis caerulescens;2494975;LC
2495726;Treron apicauda Blyth, 1846;2495726;Treron apicauda Blyth, 1846;5105;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Treron;2495725;Treron apicauda;2495726;LC
5228485;Colibri delphinae (R.Lesson, 1839);5228485;Colibri delphinae (R.Lesson, 1839);51604;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Colibri;5228473;Colibri delphinae;5228485;LC
5231231;Humblotia flavirostris Milne-Edwards & Oustalet, 1885;5231231;Humblotia flavirostris Milne-Edwards & Oustalet, 1885;36;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Muscicapidae;9322;Humblotia;2492458;Humblotia flavirostris;5231231;VU
5231635;Spinus pinus (A.Wilson, 1810);5231635;Spinus pinus (A.Wilson, 1810);2737987;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Spinus;8051475;Spinus pinus;5231635;LC
5959171;Pachycephala sulfuriventer (Walden, 1872);5959171;Pachycephala sulfuriventer (Walden, 1872);1056;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pachycephalidae;3241790;Pachycephala;5959160;Pachycephala sulfuriventer;5959171;LC
7434011;Locustella chengi Alström, Xia, Rasmussen, Olsson, Dai B, Zhao J, Leader, Carey, Dong L, Cai T, P.I.Holt, Hung Le Manh, Song G, Liu Y, Zhang Y & Lei F, 2015;7434011;Locustella chengi Alström, Xia, Rasmussen, Olsson, Dai B, Zhao J, Leader, Carey, Dong L, Cai T, P.I.Holt, Hung Le Manh, Song G, Liu Y, Zhang Y & Lei F, 2015;264;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Locustellidae;6100825;Locustella;2493547;Locustella chengi;7434011;LC
7794481;Prinia khasiana (Godwin-Austen, 1876);6095028;Prinia atrogularis khasiana (Godwin-Austen, 1876);831;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cisticolidae;9293;Prinia;2492743;Prinia atrogularis;2492761;LC
8184592;Zentrygon goldmani (Nelson, 1912);8184592;Zentrygon goldmani (Nelson, 1912);257;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Zentrygon;7366089;Zentrygon goldmani;8184592;NT
8294007;Turdus naumanni Temminck, 1820;8294007;Turdus naumanni Temminck, 1820;9828;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Turdidae;5290;Turdus;2490714;Turdus naumanni;8294007;LC
8768949;Ailuroedus melanocephalus E.P.Ramsay, 1883;8768949;Ailuroedus melanocephalus E.P.Ramsay, 1883;34;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Ptilonorhynchidae;5276;Ailuroedus;2494794;Ailuroedus melanocephalus;8768949;NE
8855774;Caloramphus hayii (J.E.Gray, 1831);8855774;Caloramphus hayii (J.E.Gray, 1831);4685;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Megalaimidae;3242200;Caloramphus;2478986;Caloramphus hayii;8855774;NT
8949335;Ailuroedus stonii Sharpe, 1876;8949335;Ailuroedus stonii Sharpe, 1876;176;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Ptilonorhynchidae;5276;Ailuroedus;2494794;Ailuroedus stonii;8949335;NE
10980158;Leucolia viridifrons (D.G.Elliot, 1871);10980158;Leucolia viridifrons (D.G.Elliot, 1871);1876;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Leucolia;4850315;Leucolia viridifrons;10980158;NE
12003679;Microspizias superciliosus (Linnaeus, 1766);2480580;Accipiter superciliosus (Linnaeus, 1766);4850;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Accipiter;9405810;Accipiter superciliosus;2480580;NE
2473647;Arborophila campbelli (Robinson, 1904);2473647;Arborophila campbelli (Robinson, 1904);899;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Phasianidae;9331;Arborophila;2473604;Arborophila campbelli;2473647;LC
2475564;Cittura cyanotis (Temminck, 1824);2475564;Cittura cyanotis (Temminck, 1824);632;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Coraciiformes;1447;Alcedinidae;2984;Cittura;2475563;Cittura cyanotis;2475564;LC
2480263;Haematopus moquini Bonaparte, 1856;2480263;Haematopus moquini Bonaparte, 1856;10693;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Haematopodidae;4287243;Haematopus;2480260;Haematopus moquini;2480263;LC
2480431;Spilornis rufipectus Gould, 1858;2480431;Spilornis rufipectus Gould, 1858;839;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Spilornis;2480427;Spilornis rufipectus;2480431;LC
2481700;Scolopax rusticola Linnaeus, 1758;2481700;Scolopax rusticola Linnaeus, 1758;37904;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Scolopacidae;5282;Scolopax;2481693;Scolopax rusticola;2481700;LC
2482198;Penelope montagnii (Bonaparte, 1856);2482198;Penelope montagnii (Bonaparte, 1856);26770;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Cracidae;5237;Penelope;2482191;Penelope montagnii;2482198;LC
2482505;Corvus florensis Büttikofer, 1894;2482505;Corvus florensis Büttikofer, 1894;317;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Corvidae;5235;Corvus;2482468;Corvus florensis;2482505;EN
2482524;Corvus coronoides Vigors & Horsfield, 1827;2482524;Corvus coronoides Vigors & Horsfield, 1827;366332;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Corvidae;5235;Corvus;2482468;Corvus coronoides;2482524;LC
2483892;Poecilotriccus fumifrons (Hartlaub, 1853);2483892;Poecilotriccus fumifrons (Hartlaub, 1853);1354;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Poecilotriccus;2483869;Poecilotriccus fumifrons;2483892;LC
2484237;Psarocolius wagleri (G.R.Gray, 1845);2484237;Psarocolius wagleri (G.R.Gray, 1845);75062;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Icteridae;6176;Psarocolius;2484215;Psarocolius wagleri;2484237;LC
2484596;Regulus regulus (Linnaeus, 1758);2484596;Regulus regulus (Linnaeus, 1758);327577;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Regulidae;5279;Regulus;2484589;Regulus regulus;2484596;LC
2486011;Lepidocolaptes lacrymiger (Des Murs, 1849);2486011;Lepidocolaptes lacrymiger (Des Murs, 1849);56949;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Lepidocolaptes;2486010;Lepidocolaptes lacrymiger;2486011;LC
2487486;Vireolanius eximius S.F.Baird, 1866;2487486;Vireolanius eximius S.F.Baird, 1866;1266;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Vireonidae;9358;Vireolanius;2487482;Vireolanius eximius;2487486;LC
2489369;Zosterops inornatus E.L.Layard, 1878;2489369;Zosterops inornatus E.L.Layard, 1878;75;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Zosteropidae;9359;Zosterops;2489340;Zosterops inornatus;2489369;LC
2489507;Pitta brachyura (Linnaeus, 1766);2489507;Pitta brachyura (Linnaeus, 1766);34418;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pittidae;9334;Pitta;2489451;Pitta brachyura;2489507;LC
2491076;Coryphaspiza melanotis (Temminck, 1822);2491076;Coryphaspiza melanotis (Temminck, 1822);1181;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Coryphaspiza;2491075;Coryphaspiza melanotis;2491076;VU
2492271;Loboparadisea sericea Rothschild, 1896;2492271;Loboparadisea sericea Rothschild, 1896;24;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cnemophilidae;5231;Loboparadisea;2492270;Loboparadisea sericea;2492271;NT
2492791;Cisticola melanurus (Cabanis, 1882);2492791;Cisticola melanurus (Cabanis, 1882);2;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cisticolidae;9293;Cisticola;2492786;Cisticola melanurus;2492791;DD
2492845;Lanius newtoni Bocage, 1891;2492845;Lanius newtoni Bocage, 1891;49;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Laniidae;9315;Lanius;2483315;Lanius newtoni;2492845;CR
2493177;Yuhina occipitalis Hodgson, 1836;2493177;Yuhina occipitalis Hodgson, 1836;6215;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Zosteropidae;9359;Yuhina;2493176;Yuhina occipitalis;2493177;LC
2493680;Lagonosticta senegala (Linnaeus, 1766);2493680;Lagonosticta senegala (Linnaeus, 1766);47964;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Estrildidae;5709;Lagonosticta;2493677;Lagonosticta senegala;2493680;LC
2495708;Streptopelia turtur (Linnaeus, 1758);2495708;Streptopelia turtur (Linnaeus, 1758);163671;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Streptopelia;2495657;Streptopelia turtur;2495708;VU
2496098;Leptotila jamaicensis (Linnaeus, 1766);2496098;Leptotila jamaicensis (Linnaeus, 1766);12038;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Leptotila;2496059;Leptotila jamaicensis;2496098;LC
4846528;Arses telescopthalmus (Lesson & Garnot, 1827);4846528;Arses telescopthalmus (Lesson & Garnot, 1827);2044;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Monarchidae;5256;Arses;2486664;Arses telescopthalmus;4846528;LC
5230403;Acanthiza uropygialis Gould, 1838;5230403;Acanthiza uropygialis Gould, 1838;24309;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Acanthizidae;3241751;Acanthiza;2486569;Acanthiza uropygialis;5230403;LC
5230589;Nemosia pileata (Boddaert, 1783);5230589;Nemosia pileata (Boddaert, 1783);22891;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Nemosia;2488256;Nemosia pileata;5230589;LC
5230612;Conirostrum cinereum d'Orbigny & Lafresnaye, 1838;5230612;Conirostrum cinereum d'Orbigny & Lafresnaye, 1838;37594;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Conirostrum;8406176;Conirostrum cinereum;5230612;LC
5789241;Henicorhina negreti P.G.W.Salaman, Coopmans, T.M.Donegan, M.Mulligan, A.Cortes, S.L.Hilty & L.A.Ortega, 2003;5789241;Henicorhina negreti P.G.W.Salaman, Coopmans, T.M.Donegan, M.Mulligan, A.Cortes, S.L.Hilty & L.A.Ortega, 2003;2950;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Troglodytidae;9355;Henicorhina;2493955;Henicorhina negreti;5789241;VU
6101015;Chloris sinica (Linnaeus, 1766);6101015;Chloris sinica (Linnaeus, 1766);49822;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Chloris;3241514;Chloris sinica;6101015;LC
8356516;Sirystes albocinereus P.L.Sclater & Salvin, 1880;8356516;Sirystes albocinereus P.L.Sclater & Salvin, 1880;2590;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Sirystes;2483972;Sirystes albocinereus;8356516;LC
10914704;Leioptila annectens Blyth, 1847;6101113;Heterophasia annectans (Blyth, 1847);3723;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Leiothrichidae;6101112;Heterophasia;2493389;Heterophasia annectans;6101113;LC
11076589;Pampa rufa (R.Lesson, 1840);11076589;Pampa rufa (R.Lesson, 1840);8085;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Pampa;3242096;Pampa rufa;11076589;NE
11329054;Vini palmarum (J.F.Gmelin, 1788);2479752;Charmosyna palmarum (Gmelin, 1788);64;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Charmosyna;2479736;Charmosyna palmarum;2479752;NE
2479418;Lorius lory (Linnaeus, 1758);2479418;Lorius lory (Linnaeus, 1758);2474;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Lorius;2479413;Lorius lory;2479418;LC
2480538;Buteo platypterus (Vieillot, 1823);2480538;Buteo platypterus (Vieillot, 1823);845050;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Buteo;2480517;Buteo platypterus;2480538;LC
2481642;Eudyptes sclateri Buller, 1888;2481642;Eudyptes sclateri Buller, 1888;341;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Sphenisciformes;7190978;Spheniscidae;5284;Eudyptes;2481633;Eudyptes sclateri;2481642;EN
2481699;Scolopax mira E.Hartert, 1916;2481699;Scolopax mira E.Hartert, 1916;221;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Scolopacidae;5282;Scolopax;2481693;Scolopax mira;2481699;VU
2484555;Sarcophanops steerii (Sharpe, 1876);2484555;Sarcophanops steerii (Sharpe, 1876);185;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Eurylaimidae;5707;Sarcophanops;2484554;Sarcophanops steerii;2484555;VU
2486794;Coracina graueri Neumann, 1908;2486794;Coracina graueri Neumann, 1908;2;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Campephagidae;9284;Coracina;2482359;Coracina graueri;2486794;LC
2490515;Grallaricula cucullata (P.L.Sclater, 1856);2490515;Grallaricula cucullata (P.L.Sclater, 1856);1001;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Grallariidae;6101110;Grallaricula;2490507;Grallaricula cucullata;2490515;VU
2490520;Grallaria alleni Chapman, 1912;2490520;Grallaria alleni Chapman, 1912;4415;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Grallariidae;6101110;Grallaria;2490516;Grallaria alleni;2490520;VU
2492651;Niltava sumatrana Salvadori, 1879;2492651;Niltava sumatrana Salvadori, 1879;202;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Muscicapidae;9322;Niltava;2492648;Niltava sumatrana;2492651;LC
2494087;Euplectes aureus (Gmelin, 1789);2494087;Euplectes aureus (Gmelin, 1789);140;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Ploceidae;9336;Euplectes;2494085;Euplectes aureus;2494087;LC
2494372;Leucosticte atrata Ridgway, 1874;2494372;Leucosticte atrata Ridgway, 1874;15125;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Leucosticte;2494358;Leucosticte atrata;2494372;EN
4849785;Coenocorypha huegeli (Tristram, 1893);4849785;Coenocorypha huegeli (Tristram, 1893);112;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Scolopacidae;5282;Coenocorypha;2481706;Coenocorypha huegeli;4849785;NT
5229199;Dromas ardeola Paykull, 1805;5229199;Dromas ardeola Paykull, 1805;8497;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Dromadidae;4287248;Dromas;2480751;Dromas ardeola;5229199;LC
5229425;Rollandia microptera (Gould, 1868);5229425;Rollandia microptera (Gould, 1868);1347;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Podicipediformes;7191588;Podicipedidae;9338;Rollandia;2482037;Rollandia microptera;5229425;EN
5229455;Ortalis araucuan (Spix, 1825);5229455;Ortalis araucuan (Spix, 1825);1489;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Cracidae;5237;Ortalis;2482229;Ortalis araucuan;5229455;LC
5231772;Prunella koslowi (Prjevalsky, 1887);5231772;Prunella koslowi (Prjevalsky, 1887);211;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Prunellidae;5273;Prunella;2495070;Prunella koslowi;5231772;LC
5788495;Micronisus gabar (Daudin, 1800);5788495;Micronisus gabar (Daudin, 1800);13797;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Micronisus;4850111;Micronisus gabar;5788495;LC
5789040;Myophonus blighi (Holdsworth, 1872);5789040;Myophonus blighi (Holdsworth, 1872);688;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Muscicapidae;9322;Myophonus;7341195;Myophonus blighi;5789040;EN
7661920;Buteogallus coronatus (Vieillot, 1817);2480375;Harpyhaliaetus coronatus (Vieillot, 1817);1518;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Harpyhaliaetus;2480373;Harpyhaliaetus coronatus;2480375;EN
8387708;Sicalis uropigyalis (d'Orbigny & Lafresnaye, 1837);8387708;Sicalis uropigyalis (d'Orbigny & Lafresnaye, 1837);6606;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Sicalis;2491831;Sicalis uropigyalis;8387708;LC
8923796;Asthenes ayacuchensis (Vaurie, Weske & Terborgh, 1972);6171307;Schizoeaca vilcabambae ayacuchensis Vaurie, Weske & Terborgh, 1972;30;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Schizoeaca;2485093;Schizoeaca vilcabambae;2485094;LC
11312890;Chlorophonia elegantissima (Bonaparte, 1838);2487994;Euphonia elegantissima (Bonaparte, 1838);34783;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Euphonia;2487948;Euphonia elegantissima;2487994;NE
2474898;Eupodotis vigorsii (A.Smith, 1831);2474898;Eupodotis vigorsii (A.Smith, 1831);1416;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Otidiformes;8708973;Otididae;9610;Eupodotis;2474886;Eupodotis vigorsii;2474898;LC
2475187;Monasa nigrifrons (von Spix, 1824);2475187;Monasa nigrifrons (von Spix, 1824);53047;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Bucconidae;5703;Monasa;2475177;Monasa nigrifrons;2475187;LC
2476238;Lafresnaya lafresnayi (Boissonneau, 1840);2476238;Lafresnaya lafresnayi (Boissonneau, 1840);16211;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Lafresnaya;2476237;Lafresnaya lafresnayi;2476238;LC
2476871;Metallura phoebe (R.Lesson & Delattre, 1839);2476871;Metallura phoebe (R.Lesson & Delattre, 1839);3593;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Metallura;2476858;Metallura phoebe;2476871;LC
2477596;Nothoprocta taczanowskii P.L.Sclater & Salvin, 1875;2477596;Nothoprocta taczanowskii P.L.Sclater & Salvin, 1875;321;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Tinamiformes;726;Tinamidae;9353;Nothoprocta;2477571;Nothoprocta taczanowskii;2477596;VU
2481481;Pterodroma macroptera (A.Smith, 1840);2481481;Pterodroma macroptera (A.Smith, 1840);4288;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Procellariiformes;7192755;Procellariidae;9339;Pterodroma;2481443;Pterodroma macroptera;2481481;LC
2482183;Chamaepetes goudotii (R.Lesson, 1828);2482183;Chamaepetes goudotii (R.Lesson, 1828);35165;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Cracidae;5237;Chamaepetes;2482181;Chamaepetes goudotii;2482183;LC
2483559;Myiarchus ferox (Gmelin, 1789);2483559;Myiarchus ferox (Gmelin, 1789);68124;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Myiarchus;2483527;Myiarchus ferox;2483559;LC
2484235;Psarocolius guatimozinus (Bonaparte, 1853);2484235;Psarocolius guatimozinus (Bonaparte, 1853);2652;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Icteridae;6176;Psarocolius;2484215;Psarocolius guatimozinus;2484235;LC
2484671;Aethopyga shelleyi Sharpe, 1876;2484671;Aethopyga shelleyi Sharpe, 1876;1325;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Nectariniidae;5259;Aethopyga;2484667;Aethopyga shelleyi;2484671;LC
2484920;Dendrexetastes rufigula (Lesson, 1844);2484920;Dendrexetastes rufigula (Lesson, 1844);10585;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Dendrexetastes;2484919;Dendrexetastes rufigula;2484920;LC
2487072;Philemon buceroides (Swainson, 1838);2487072;Philemon buceroides (Swainson, 1838);53270;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Meliphagidae;9319;Philemon;2487056;Philemon buceroides;2487072;LC
2487892;Baeolophus wollweberi (Bonaparte, 1850);2487892;Baeolophus wollweberi (Bonaparte, 1850);191302;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Paridae;9327;Baeolophus;2487886;Baeolophus wollweberi;2487892;LC
2489415;Apalopteron familiare (Kittlitz, 1830);2489415;Apalopteron familiare (Kittlitz, 1830);61;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Zosteropidae;9359;Apalopteron;2489414;Apalopteron familiare;2489415;NT
2491521;Emberiza bruniceps J.F.Brandt, 1841;2491521;Emberiza bruniceps J.F.Brandt, 1841;8132;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Emberizidae;9608;Emberiza;2491468;Emberiza bruniceps;2491521;LC
2492469;Cercotrichas barbata (Hartlaub & Finsch, 1870);5788859;Erythropygia barbata (Hartlaub & Finsch, 1870);711;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Muscicapidae;9322;Erythropygia;4845640;Erythropygia barbata;5788859;NE
2493412;Stachyris grammiceps (Temminck, 1828);2493412;Stachyris grammiceps (Temminck, 1828);137;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Timaliidae;3241609;Stachyris;2493406;Stachyris grammiceps;2493412;NT
